Country,Country2,ID,Gall_sp,Status,Parasitoid,Number,Tree_host
GB, United Kingdom,897,Andricus lignicolus,asexual,Megastigmus dorsalis,12,Q. robur 
HU, Hungary,897,Andricus lignicolus,asexual,Megastigmus dorsalis,48,Q. petraea Q. robur 
NL, Netherlands,897,Andricus lignicolus,asexual,Megastigmus dorsalis,,Q. robur 
UA, Ukraine,897,Andricus lignicolus,asexual,Megastigmus dorsalis,2,
BG, Bulgaria,898,Andricus lignicolus,asexual,Megastigmus stigmatizans,1,
DE, Germany,898,Andricus lignicolus,asexual,Megastigmus stigmatizans,,
GB, United Kingdom,898,Andricus lignicolus,asexual,Megastigmus stigmatizans,1,
AT, Austria,899,Andricus lignicolus,asexual,Torymus auratus,,
BG, Bulgaria,899,Andricus lignicolus,asexual,Torymus auratus,1,
FR, France,899,Andricus lignicolus,asexual,Torymus auratus,3,
GB, United Kingdom,899,Andricus lignicolus,asexual,Torymus auratus,6,Q. robur 
HU, Hungary,899,Andricus lignicolus,asexual,Torymus auratus,5,Q. robur 
RO, Romania,899,Andricus lignicolus,asexual,Torymus auratus,,
UA, Ukraine,899,Andricus lignicolus,asexual,Torymus auratus,2,Q. petraea
BG, Bulgaria,900,Andricus lignicolus,asexual,(Perilampus ruficornis),1,
AT, Austria,901,Andricus lignicolus,asexual,Ormyrus nitidulus,46,
BG, Bulgaria,901,Andricus lignicolus,asexual,Ormyrus nitidulus,26,
HU, Hungary,901,Andricus lignicolus,asexual,Ormyrus nitidulus,37,Q. petraea Q. robur 
RO, Romania,901,Andricus lignicolus,asexual,Ormyrus nitidulus,,
AT, Austria,902,Andricus lignicolus,asexual,Ormyrus pomaceus,15,
BG, Bulgaria,902,Andricus lignicolus,asexual,Ormyrus pomaceus,2,
DE, Germany,902,Andricus lignicolus,asexual,Ormyrus pomaceus,,
HU, Hungary,902,Andricus lignicolus,asexual,Ormyrus pomaceus,33,Q. petraea Q. pubescens Q. robur 
RO, Romania,902,Andricus lignicolus,asexual,Ormyrus pomaceus,,
UA, Ukraine,902,Andricus lignicolus,asexual,Ormyrus pomaceus,2,Q. petraea
AT, Austria,903,Andricus lignicolus,asexual,Caenacis lauta,,
HR, Croatia,903,Andricus lignicolus,asexual,Caenacis lauta,2,Q. pubescens Q. robur 
HU, Hungary,903,Andricus lignicolus,asexual,Caenacis lauta,36,Q. petraea Q. robur 
AT, Austria,904,Andricus lignicolus,asexual,Cecidostiba fungosa,,
HU, Hungary,904,Andricus lignicolus,asexual,Cecidostiba fungosa,58,Q. petraea Q. robur 
RO, Romania,904,Andricus lignicolus,asexual,Cecidostiba fungosa,,
HU, Hungary,905,Andricus lignicolus,asexual,Cecidostiba semifascia,1,Q. petraea 
HU, Hungary,906,Andricus lignicolus,asexual,Eumacepolus sp.?,1,Q. robur
FR, France,907,Andricus lignicolus,asexual,Mesopolobus amaenus,2,
GB, United Kingdom,907,Andricus lignicolus,asexual,Mesopolobus amaenus,4,Q. robur 
HU, Hungary,907,Andricus lignicolus,asexual,Mesopolobus amaenus,,
HU, Hungary,908,Andricus lignicolus,asexual,Mesopolobus dubius,,
AT, Austria,909,Andricus lignicolus,asexual,Mesopolobus fasciiventris,1,
HU, Hungary,909,Andricus lignicolus,asexual,Mesopolobus fasciiventris,11,Q. robur 
UA, Ukraine,909,Andricus lignicolus,asexual,Mesopolobus fasciiventris,1,
BG, Bulgaria,910,Andricus lignicolus,asexual,Mesopolobus sericeus,1,
GB, United Kingdom,910,Andricus lignicolus,asexual,Mesopolobus sericeus,23,Q. robur 
HU, Hungary,910,Andricus lignicolus,asexual,Mesopolobus sericeus,,
IE, Ireland,910,Andricus lignicolus,asexual,Mesopolobus sericeus,1,
HU, Hungary,911,Andricus lignicolus,asexual,Mesopolobus tibialis,1,Q. petraea 
HU, Hungary,912,Andricus lignicolus,asexual,Mesopolobus xanthocerus,,
AT, Austria,913,Andricus lignicolus,asexual,Eupelmus spongipartus,,
BG, Bulgaria,913,Andricus lignicolus,asexual,Eupelmus spongipartus,6,
HR, Croatia,913,Andricus lignicolus,asexual,Eupelmus spongipartus,,
HU, Hungary,913,Andricus lignicolus,asexual,Eupelmus spongipartus,13,Q. petraea Q. robur 
RO, Romania,913,Andricus lignicolus,asexual,Eupelmus spongipartus,,
BG, Bulgaria,914,Andricus lignicolus,asexual,Eupelmus urozonus,1,
GB, United Kingdom,914,Andricus lignicolus,asexual,Eupelmus urozonus,3,Q. robur 
HU, Hungary,914,Andricus lignicolus,asexual,Eupelmus urozonus,21,Q. robur 
HU, Hungary,915,Andricus lignicolus,asexual,Reikosiella rostrata,1,
AT, Austria,916,Andricus lignicolus,asexual,Aulogymnus skianeuros,,
BG, Bulgaria,916,Andricus lignicolus,asexual,Aulogymnus skianeuros,1,
HU, Hungary,916,Andricus lignicolus,asexual,Aulogymnus skianeuros,1,Q. petraea 
HU, Hungary,917,Andricus lignicolus,asexual,Aulogymnus trilineatus,,
HU, Hungary,918,Andricus lignicolus,asexual,Aprostocetus aethiops,3,Q. robur 
HU, Hungary,919,Andricus lucidus,bisexual,Synergus pallipes,1,Q. cerris
AT, Austria,920,Andricus lucidus,bisexual,Synergus umbraculus,,
HU, Hungary,921,Andricus lucidus,bisexual,Eurytoma brunniventris,,
HU, Hungary,922,Andricus lucidus,bisexual,Eurytoma setigera,5,
AT, Austria,923,Andricus lucidus,bisexual,Sycophila biguttata,462,
HU, Hungary,923,Andricus lucidus,bisexual,Sycophila biguttata,21,Q. cerris 
AT, Austria,924,Andricus lucidus,bisexual,Torymus auratus,,
HU, Hungary,924,Andricus lucidus,bisexual,Torymus auratus,8,
RO, Romania,924,Andricus lucidus,bisexual,Torymus auratus,,
AT, Austria,925,Andricus lucidus,bisexual,Ormyrus nitidulus,1,
HU, Hungary,925,Andricus lucidus,bisexual,Ormyrus nitidulus,1,Q. cerris 
TR, Turkey,925,Andricus lucidus,bisexual,Ormyrus nitidulus,1,
AT, Austria,926,Andricus lucidus,bisexual,Ormyrus pomaceus,9,
HU, Hungary,926,Andricus lucidus,bisexual,Ormyrus pomaceus,1,
HU, Hungary,927,Andricus lucidus,bisexual,Cecidostiba fungosa,24,
HU, Hungary,928,Andricus lucidus,bisexual,Hobbya stenonota,,
HU, Hungary,929,Andricus lucidus,bisexual,Mesopolobus xanthocerus,5,Q. cerris
AT, Austria,930,Andricus lucidus,bisexual,Eupelmus spongipartus,,
HU, Hungary,930,Andricus lucidus,bisexual,Eupelmus spongipartus,3,
AT, Austria,931,Andricus lucidus,bisexual,Eupelmus urozonus,,
HU, Hungary,931,Andricus lucidus,bisexual,Eupelmus urozonus,1,
AT, Austria,932,Andricus lucidus,bisexual,Aulogymnus gallarum,,
HU, Hungary,932,Andricus lucidus,bisexual,Aulogymnus gallarum,61,Q. cerris
HU, Hungary,933,Andricus lucidus,bisexual,Baryscapus sp.,17,
AT, Austria,934,Andricus lucidus,asexual,Ceroptres clavicornis,,
GB, United Kingdom,934,Andricus lucidus,asexual,Ceroptres clavicornis,2,
HU, Hungary,934,Andricus lucidus,asexual,Ceroptres clavicornis,4,Q. pubescens Q. robur 
HU, Hungary,935,Andricus lucidus,asexual,Synergus facialis,9,Q. petraea Q. pubescens Q. robur
HU, Hungary,936,Andricus lucidus,asexual,Synergus hayneanus,16,Q. petraea Q. pubescens
HU, Hungary,937,Andricus lucidus,asexual,Synergus pallidipennis,3,Q. petraea Q. robur 
AT, Austria,938,Andricus lucidus,asexual,Synergus pallipes,,
HU, Hungary,938,Andricus lucidus,asexual,Synergus pallipes,10,Q. petraea Q. pubescens Q. robur 
AT, Austria,939,Andricus lucidus,asexual,Synergus umbraculus,,
DE, Germany,939,Andricus lucidus,asexual,Synergus umbraculus,,
GB, United Kingdom,939,Andricus lucidus,asexual,Synergus umbraculus,9,
GR, Greece,939,Andricus lucidus,asexual,Synergus umbraculus,,
HR, Croatia,939,Andricus lucidus,asexual,Synergus umbraculus,,Q. pubescens 
HU, Hungary,939,Andricus lucidus,asexual,Synergus umbraculus,682,Q. petraea Q. pubescens Q. robur 
IT, Italy,939,Andricus lucidus,asexual,Synergus umbraculus,,
PL, Poland,939,Andricus lucidus,asexual,Synergus umbraculus,,
UA, Ukraine,939,Andricus lucidus,asexual,Synergus umbraculus,,
AT, Austria,940,Andricus lucidus,asexual,Eurytoma adleriae,1,
FR, France,940,Andricus lucidus,asexual,Eurytoma adleriae,1,
HU, Hungary,940,Andricus lucidus,asexual,Eurytoma adleriae,6,
IT, Italy,940,Andricus lucidus,asexual,Eurytoma adleriae,2,
TR, Turkey,940,Andricus lucidus,asexual,Eurytoma adleriae,2,
AT, Austria,941,Andricus lucidus,asexual,Eurytoma brunniventris,,
BG, Bulgaria,941,Andricus lucidus,asexual,Eurytoma brunniventris,7,
GB, United Kingdom,941,Andricus lucidus,asexual,Eurytoma brunniventris,1,
HU, Hungary,941,Andricus lucidus,asexual,Eurytoma brunniventris,152,Q. petraea Q. pubescens Q. robur 
IT, Italy,941,Andricus lucidus,asexual,Eurytoma brunniventris,1,
RO, Romania,941,Andricus lucidus,asexual,Eurytoma brunniventris,,
TR, Turkey,941,Andricus lucidus,asexual,Eurytoma brunniventris,5,
HU, Hungary,942,Andricus lucidus,asexual,Eurytoma setigera,1,Q. robur 
TR, Turkey,942,Andricus lucidus,asexual,Eurytoma setigera,1,Q. infectoria
AT, Austria,943,Andricus lucidus,asexual,Sycophila biguttata,51,
BG, Bulgaria,943,Andricus lucidus,asexual,Sycophila biguttata,3,
DE, Germany,943,Andricus lucidus,asexual,Sycophila biguttata,,
GB, United Kingdom,943,Andricus lucidus,asexual,Sycophila biguttata,1,
HU, Hungary,943,Andricus lucidus,asexual,Sycophila biguttata,218,Q. petraea Q. pubescens Q. robur 
RO, Romania,943,Andricus lucidus,asexual,Sycophila biguttata,,
TR, Turkey,943,Andricus lucidus,asexual,Sycophila biguttata,5,Q. infectoria
AT, Austria,944,Andricus lucidus,asexual,Sycophila variegate,,
HU, Hungary,944,Andricus lucidus,asexual,Sycophila variegate,161,Q. petraea Q. pubescens Q. robur 
TR, Turkey,944,Andricus lucidus,asexual,Sycophila variegate,27,Q. infectoria Q. petraea
AT, Austria,945,Andricus lucidus,asexual,Megastigmus stigmatizans,,
HU, Hungary,945,Andricus lucidus,asexual,Megastigmus stigmatizans,,
GB, United Kingdom,946,Andricus lucidus,asexual,Torymus auratus,1,
HU, Hungary,946,Andricus lucidus,asexual,Torymus auratus,1,
HU, Hungary,947,Andricus lucidus,asexual,Torymus cyaneus,1,Q. robur
AT, Austria,948,Andricus lucidus,asexual,Ormyrus nitidulus,21,
BG, Bulgaria,948,Andricus lucidus,asexual,Ormyrus nitidulus,9,
HU, Hungary,948,Andricus lucidus,asexual,Ormyrus nitidulus,258,Q. petraea Q. pubescens Q. robur 
RO, Romania,948,Andricus lucidus,asexual,Ormyrus nitidulus,,
TR, Turkey,948,Andricus lucidus,asexual,Ormyrus nitidulus,13,Q. infectoria
AT, Austria,949,Andricus lucidus,asexual,Ormyrus pomaceus,8,
HU, Hungary,949,Andricus lucidus,asexual,Ormyrus pomaceus,93,Q. petraea Q. pubescens Q. robur 
RO, Romania,949,Andricus lucidus,asexual,Ormyrus pomaceus,,
TR, Turkey,949,Andricus lucidus,asexual,Ormyrus pomaceus,5,Q. infectoria
TR, Turkey,950,Andricus lucidus,asexual,Ormyrus nitidulus or O. pomaceus,8,Q. infectoria
AT, Austria,951,Andricus lucidus,asexual,Caenacis lauta,,
HR, Croatia,951,Andricus lucidus,asexual,Caenacis lauta,1,Q. pubescens 
HU, Hungary,951,Andricus lucidus,asexual,Caenacis lauta,9,Q. petraea
AT, Austria,952,Andricus lucidus,asexual,Cecidostiba fungosa,,
GB, United Kingdom,952,Andricus lucidus,asexual,Cecidostiba fungosa,1,
HR, Croatia,952,Andricus lucidus,asexual,Cecidostiba fungosa,2,Q. pubescens 
HU, Hungary,952,Andricus lucidus,asexual,Cecidostiba fungosa,65,Q. petraea Q. pubescens Q. robur 
RO, Romania,952,Andricus lucidus,asexual,Cecidostiba fungosa,,
TR, Turkey,952,Andricus lucidus,asexual,Cecidostiba fungosa,3,
HU, Hungary,953,Andricus lucidus,asexual,Cecidostiba semifascia,1,Q. petraea
AT, Austria,954,Andricus lucidus,asexual,Hobbya stenonota,,
HU, Hungary,954,Andricus lucidus,asexual,Hobbya stenonota,1,Q. pubescens
GB, United Kingdom,955,Andricus lucidus,asexual,Mesopolobus sericeus,1,
GB, United Kingdom,956,Andricus lucidus,asexual,Mesopolobus xanthocerus?,1,
AT, Austria,957,Andricus lucidus,asexual,Eupelmus spongipartus,,
HU, Hungary,957,Andricus lucidus,asexual,Eupelmus spongipartus,17,Q. petraea Q. robur
BG, Bulgaria,958,Andricus lucidus,asexual,Eupelmus urozonus,1,
GB, United Kingdom,958,Andricus lucidus,asexual,Eupelmus urozonus,1,
HU, Hungary,958,Andricus lucidus,asexual,Eupelmus urozonus,16,Q. petraea Q. pubescens Q. robur 
RO, Romania,958,Andricus lucidus,asexual,Eupelmus urozonus,,
HU, Hungary,959,Andricus lucidus,asexual,Aulogymnus arsames,1,
HU, Hungary,960,Andricus lucidus,asexual,Aulogymnus gallarum,1,
TR, Turkey,960,Andricus lucidus,asexual,Aulogymnus gallarum,2,Q. infectoria
HU, Hungary,961,Andricus lucidus,asexual,Aulogymnus trilineatus,8,
TR, Turkey,961,Andricus lucidus,asexual,Aulogymnus trilineatus,5,Q. infectoria
HU, Hungary,962,Andricus lucidus,asexual,Baryscapus ?anasillus,4,Q. pubescens
HU, Hungary,963,Andricus lucidus,asexual,Baryscapus berhidanus,1,Q. pubescens 
TR, Turkey,963,Andricus lucidus,asexual,Baryscapus berhidanus,72,
HU, Hungary,964,Andricus lucidus,asexual,Baryscapus ?pallidae,5,Q. petraea Q. pubescens Q. robur
ES, Spain,965,Andricus lucidus,asexual,Baryscapus sp.,10,
HU, Hungary,966,Andricus lucidus,asexual,(Scambus elegans),4,
NL, Netherlands,967,Andricus malpighii,bisexual,Synergus pallipes,,
DK, Denmark,968,Andricus malpighii,bisexual,Synergus radiatus,,
NL, Netherlands,968,Andricus malpighii,bisexual,Synergus radiatus,,
ES, Spain,969,Andricus malpighii,bisexual,Ormocerus latus,2,Q. pyrenaica 
ES, Spain,970,Andricus malpighii,bisexual,Mesopolobus tibialis,5,Q. faginea 
ES, Spain,971,Andricus malpighii,bisexual,Mesopolobus xanthocerus,55,Q. faginea Q. robur 
DK, Denmark,972,Andricus malpighii,asexual,Saphonecrus connatus,,
AD,Andorra,973,Andricus malpighii,asexual,Synergus facialis,,
ES, Spain,973,Andricus malpighii,asexual,Synergus facialis,48,Q. faginea 
FR, France,973,Andricus malpighii,asexual,Synergus facialis,,
NL, Netherlands,973,Andricus malpighii,asexual,Synergus facialis,,
AD,Andorra,974,Andricus malpighii,asexual,Synergus pallipes,,
AT, Austria,974,Andricus malpighii,asexual,Synergus pallipes,,
DK, Denmark,974,Andricus malpighii,asexual,Synergus pallipes,,
NL, Netherlands,974,Andricus malpighii,asexual,Synergus pallipes,,Q. robur 
AD,Andorra,975,Andricus malpighii,asexual,Synergus radiatus,,
DE, Germany,975,Andricus malpighii,asexual,Synergus radiatus,,
NL, Netherlands,975,Andricus malpighii,asexual,Synergus radiatus,,
DK, Denmark,976,Andricus malpighii,asexual,Synergus thaumacerus,,
AD,Andorra,977,Andricus malpighii,asexual,Eurytoma brunniventris,2,Q. petraea 
ES, Spain,978,Andricus malpighii,asexual,Mesopolobus fasciiventris,1,Q. faginea 
NL, Netherlands,978,Andricus malpighii,asexual,Mesopolobus fasciiventris,,Q. robur 
AD,Andorra,979,Andricus malpighii,asexual,Mesopolobus sericeus,,
ES, Spain,980,Andricus malpighii,asexual,Mesopolobus tibialis,1,Q. faginea 
FI, Finland,981,Andricus malpighii,asexual,Pteromalus sp. A,1,Q. robur 
ES, Spain,982,Andricus malpighii,asexual,Eupelmus urozonus,1,Q. faginea 
GR, Greece,983,Andricus malpighii,asexual,Synergus umbraculus,2,Q. petraea 
GR, Greece,984,Andricus malpighii,asexual,Eurytoma brunniventris,4,Q. petraea 
GR, Greece,985,Andricus malpighii,asexual,Megastigmus ?stigmatizans,7,Q. pubescens 
GR, Greece,986,Andricus malpighii,asexual,Ormyrus nitidulus,1,Q. pubescens 
GR, Greece,987,Andricus malpighii,asexual,Ormyrus pomaceus,3,Q. petraea 
GR, Greece,988,Andricus malpighii,asexual,Cecidostiba fungosa,6,Q. petraea 
GR, Greece,989,Andricus malpighii,asexual,Eupelmus spongipartus,1,Q. pubescens 
GR, Greece,990,Andricus melikai,bisexual,Ormyrus ?pomaceus,2,Q. ithaburensis 
IT, Italy,991,Andricus mitratus,asexual,Synergus facialis,,
AT, Austria,992,Andricus mitratus,asexual,Synergus reinhardi,,
IT, Italy,992,Andricus mitratus,asexual,Synergus reinhardi,,
BG, Bulgaria,993,Andricus mitratus,asexual,Synergus umbraculus,,
BG, Bulgaria,994,Andricus mitratus,asexual,Eurytoma brunniventris,1,
TR, Turkey,994,Andricus mitratus,asexual,Eurytoma brunniventris,5,Q. petraea
AT, Austria,995,Andricus mitratus,asexual,Sycophila biguttata,2,
BG, Bulgaria,995,Andricus mitratus,asexual,Sycophila biguttata,1,
HU, Hungary,995,Andricus mitratus,asexual,Sycophila biguttata,1,Q. petraea
BG, Bulgaria,996,Andricus mitratus,asexual,Ormyrus nitidulus,7,Q. cerris 
TR, Turkey,996,Andricus mitratus,asexual,Ormyrus nitidulus,2,Q. petraea
HU, Hungary,997,Andricus mitratus,asexual,Ormyrus pomaceus,1,
TR, Turkey,998,Andricus mitratus,asexual,Aulogymnus trilineatus,2,Q. petraea
GR, Greece,999,Andricus moreae,asexual,Ormyrus nitidulus,,
AT, Austria,1000,Andricus multiplicatus,bisexual,Ceroptres cerri,4,Q. cerris 
HU, Hungary,1000,Andricus multiplicatus,bisexual,Ceroptres cerri,5,Q. cerris 
AT, Austria,1001,Andricus multiplicatus,bisexual,Synergus crassicornis,,
AT, Austria,1002,Andricus multiplicatus,bisexual,Synergus dacianus,,Q. cerris 
BG, Bulgaria,1002,Andricus multiplicatus,bisexual,Synergus dacianus,,Q. cerris 
RO, Romania,1002,Andricus multiplicatus,bisexual,Synergus dacianus,,Q. cerris 
AT, Austria,1003,Andricus multiplicatus,bisexual,Eurytoma brunniventris,,
HU, Hungary,1003,Andricus multiplicatus,bisexual,Eurytoma brunniventris,7,Q. cerris 
AT, Austria,1004,Andricus multiplicatus,bisexual,Eurytoma setigera,,
AT, Austria,1005,Andricus multiplicatus,bisexual,Sycophila biguttata,102,
HU, Hungary,1005,Andricus multiplicatus,bisexual,Sycophila biguttata,3,Q. cerris 
RO, Romania,1005,Andricus multiplicatus,bisexual,Sycophila biguttata,,
AT, Austria,1006,Andricus multiplicatus,bisexual,Megastigmus dorsalis,,
HU, Hungary,1006,Andricus multiplicatus,bisexual,Megastigmus dorsalis,4,
RO, Romania,1006,Andricus multiplicatus,bisexual,Megastigmus dorsalis,,
AT, Austria,1007,Andricus multiplicatus,bisexual,Torymus auratus,,
HU, Hungary,1008,Andricus multiplicatus,bisexual,Torymus flavipes,,
UA, Ukraine,1008,Andricus multiplicatus,bisexual,Torymus flavipes,1,
AT, Austria,1009,Andricus multiplicatus,bisexual,Ormyrus nitidulus,87,
HU, Hungary,1009,Andricus multiplicatus,bisexual,Ormyrus nitidulus,8,Q. cerris 
RO, Romania,1009,Andricus multiplicatus,bisexual,Ormyrus nitidulus,,
RO, Romania,1010,Andricus multiplicatus,bisexual,Ormyrus pomaceus,,
HU, Hungary,1010,Andricus multiplicatus,bisexual,Ormyrus pomaceus,,
HU, Hungary,1011,Andricus multiplicatus,bisexual,Ormyrus nitidulus or O. pomaceus,3,Q. cerris 
HU, Hungary,1012,Andricus multiplicatus,bisexual,Ormocerus latus,2,Q. cerris
HU, Hungary,1013,Andricus multiplicatus,bisexual,Ormocerus vernalis,5,Q. cerris
AT, Austria,1014,Andricus multiplicatus,bisexual,Cecidostiba fungosa,,
HU, Hungary,1014,Andricus multiplicatus,bisexual,Cecidostiba fungosa,8,Q. cerris 
AT, Austria,1015,Andricus multiplicatus,bisexual,Hobbya stenonota,,
HU, Hungary,1015,Andricus multiplicatus,bisexual,Hobbya stenonota,1,
AT, Austria,1016,Andricus multiplicatus,bisexual,Mesopolobus amaenus,,
HU, Hungary,1016,Andricus multiplicatus,bisexual,Mesopolobus amaenus,51,Q. cerris 
HU, Hungary,1017,Andricus multiplicatus,bisexual,Mesopolobus fuscipes,6,Q. cerris 
HU, Hungary,1018,Andricus multiplicatus,bisexual,Mesopolobus sericeus,1,Q. cerris
HU, Hungary,1019,Andricus multiplicatus,bisexual,Mesopolobus tibialis,7,Q. cerris
HU, Hungary,1020,Andricus multiplicatus,bisexual,Mesopolobus xanthocerus,30,Q. cerris 
RO, Romania,1021,Andricus multiplicatus,bisexual,Eupelmus ?matranus,,
AT, Austria,1022,Andricus multiplicatus,bisexual,Eupelmus spongipartus,,
HU, Hungary,1022,Andricus multiplicatus,bisexual,Eupelmus spongipartus,2,Q. cerris 
AT, Austria,1023,Andricus multiplicatus,bisexual,Eupelmus urozonus,,
HU, Hungary,1023,Andricus multiplicatus,bisexual,Eupelmus urozonus,12,Q. cerris 
HU, Hungary,1024,Andricus multiplicatus,bisexual,Aulogymnus arsames,36,Q. cerris
HU, Hungary,1025,Andricus multiplicatus,bisexual,Aulogymnus gallarum,33,Q. cerris 
RO, Romania,1025,Andricus multiplicatus,bisexual,Aulogymnus gallarum,,
HU, Hungary,1026,Andricus multiplicatus,bisexual,Aulogymnus skianeuros,5,Q. cerris
HU, Hungary,1027,Andricus multiplicatus,bisexual,Aulogymnus testaceoviridis,119,Q. cerris 
HU, Hungary,1028,Andricus multiplicatus,bisexual,Cirrospilus sp.,1,Q. cerris
HU, Hungary,1029,Andricus multiplicatus,bisexual,Aprostocetus cerricola,10,Q. cerris
HU, Hungary,1030,Andricus multiplicatus,bisexual,Tetrastichinae sp.,1,Q. cerris
HU, Hungary,1031,Andricus paradoxus,asexual,Ceroptres clavicornis,1,Q. petraea
AT, Austria,1032,Andricus paradoxus,asexual,Synergus facialis,,
DE, Germany,1032,Andricus paradoxus,asexual,Synergus facialis,,
ES, Spain,1032,Andricus paradoxus,asexual,Synergus facialis,1,Q. robur 
GB, United Kingdom,1032,Andricus paradoxus,asexual,Synergus facialis,6,
