Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Ruscus aculeatus,Ruscus,"",aculeatus,,,"","",kew-286704,TRUE,1.1,Accepted,Asparagaceae,Ruscus,"",aculeatus,"","",L.,kew-286704,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Scilla autumnalis,Scilla,"",autumnalis,,,"","",kew-287018,TRUE,1.1,Synonym,Asparagaceae,Prospero,"",autumnale,"","",(L.) Speta,kew-285270,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Scilla verna,Scilla,"",verna,,,"","",kew-288379,TRUE,1.1,Accepted,Asparagaceae,Scilla,"",verna,"","",Huds.,kew-288379,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pontederia cordata,Pontederia,"",cordata,,,"","",kew-259449,TRUE,1.1,Accepted,Pontederiaceae,Pontederia,"",cordata,"","",L.,kew-259449,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sparganium angustifolium,Sparganium,"",angustifolium,,,"","",kew-266020,TRUE,1.1,Accepted,Typhaceae,Sparganium,"",angustifolium,"","",Michx.,kew-266020,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sparganium emersum,Sparganium,"",emersum,,,"","",kew-266044,TRUE,1.1,Accepted,Typhaceae,Sparganium,"",emersum,"","",Rehmann,kew-266044,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sparganium erectum,Sparganium,"",erectum,,,"","",kew-266057,TRUE,1.1,Accepted,Typhaceae,Sparganium,"",erectum,"","",L.,kew-266057,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sparganium natans,Sparganium,"",natans,,,"","",kew-266110,TRUE,1.1,Accepted,Typhaceae,Sparganium,"",natans,"","",L.,kew-266110,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Typha angustifolia,Typha,"",angustifolia,,,"","",kew-270931,TRUE,1.1,Accepted,Typhaceae,Typha,"",angustifolia,"","",L.,kew-270931,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Typha latifolia,Typha,"",latifolia,,,"","",kew-271005,TRUE,1.1,Accepted,Typhaceae,Typha,"",latifolia,"","",L.,kew-271005,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Eriocaulon aquaticum,Eriocaulon,"",aquaticum,,,"","",kew-243464,TRUE,1.1,Accepted,Eriocaulaceae,Eriocaulon,"",aquaticum,"","",(Hill) Druce,kew-243464,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus acutiflorus,Juncus,"",acutiflorus,,,"","",kew-314248,TRUE,1.1,Accepted,Juncaceae,Juncus,"",acutiflorus,"","",Ehrh. ex Hoffm.,kew-314248,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus acutus,Juncus,"",acutus,,,"","",kew-314275,TRUE,1.1,Accepted,Juncaceae,Juncus,"",acutus,"","",L.,kew-314275,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus alpinoarticulatus,Juncus,"",alpinoarticulatus,,,"","",kew-314322,TRUE,1.1,Accepted,Juncaceae,Juncus,"",alpinoarticulatus,"","",Chaix,kew-314322,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus articulatus,Juncus,"",articulatus,,,"","",kew-314426,TRUE,1.1,Accepted,Juncaceae,Juncus,"",articulatus,"","",L.,kew-314426,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus balticus,Juncus,"",balticus,,,"","",kew-314486,TRUE,1.1,Accepted,Juncaceae,Juncus,"",balticus,"","",Willd.,kew-314486,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus biglumis,Juncus,"",biglumis,,,"","",kew-314533,TRUE,1.1,Accepted,Juncaceae,Juncus,"",biglumis,"","",L.,kew-314533,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus bufonius,Juncus,"",bufonius,,,"","",kew-314576,TRUE,1.1,Accepted,Juncaceae,Juncus,"",bufonius,"","",L.,kew-314576,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus bulbosus,Juncus,"",bulbosus,,,"","",kew-314645,TRUE,1.1,Accepted,Juncaceae,Juncus,"",bulbosus,"","",L.,kew-314645,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus capitatus,Juncus,"",capitatus,,,"","",kew-314720,TRUE,1.1,Accepted,Juncaceae,Juncus,"",capitatus,"","",Weigel,kew-314720,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus castaneus,Juncus,"",castaneus,,,"","",kew-314733,TRUE,1.1,Accepted,Juncaceae,Juncus,"",castaneus,"","",Sm.,kew-314733,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus compressus,Juncus,"",compressus,,,"","",kew-314772,TRUE,1.1,Accepted,Juncaceae,Juncus,"",compressus,"","",Jacq.,kew-314772,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus conglomeratus,Juncus,"",conglomeratus,,,"","",kew-314807,TRUE,1.1,Accepted,Juncaceae,Juncus,"",conglomeratus,"","",L.,kew-314807,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus effusus,Juncus,"",effusus,,,"","",kew-314902,TRUE,1.1,Accepted,Juncaceae,Juncus,"",effusus,"","",L.,kew-314902,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus filiformis,Juncus,"",filiformis,,,"","",kew-315000,TRUE,1.1,Accepted,Juncaceae,Juncus,"",filiformis,"","",L.,kew-315000,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus foliosus,Juncus,"",foliosus,,,"","",kew-315025,TRUE,1.1,Accepted,Juncaceae,Juncus,"",foliosus,"","",Desf.,kew-315025,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus gerardii,Juncus,"",gerardii,,,"","",kew-315051,TRUE,1.1,Accepted,Juncaceae,Juncus,"",gerardii,"","",Loisel.,kew-315051,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus inflexus,Juncus,"",inflexus,,,"","",kew-315191,TRUE,1.1,Accepted,Juncaceae,Juncus,"",inflexus,"","",L.,kew-315191,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus maritimus,Juncus,"",maritimus,,,"","",kew-315420,TRUE,1.1,Accepted,Juncaceae,Juncus,"",maritimus,"","",Lam.,kew-315420,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus pygmaeus,Juncus,"",pygmaeus,,,"","",kew-315684,TRUE,1.1,Accepted,Juncaceae,Juncus,"",pygmaeus,"","",Rich. ex Thuill.,kew-315684,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus ranarius,Juncus,"",ranarius,,,"","",kew-315705,TRUE,1.1,Accepted,Juncaceae,Juncus,"",ranarius,"","",Songeon & E.P.Perrier,kew-315705,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus squarrosus,Juncus,"",squarrosus,,,"","",kew-315820,TRUE,1.1,Accepted,Juncaceae,Juncus,"",squarrosus,"","",L.,kew-315820,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus subnodulosus,Juncus,"",subnodulosus,,,"","",kew-315859,TRUE,1.1,Accepted,Juncaceae,Juncus,"",subnodulosus,"","",Schrank,kew-315859,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus trifidus,Juncus,"",trifidus,,,"","",kew-316015,TRUE,1.1,Accepted,Juncaceae,Juncus,"",trifidus,"","",L.,kew-316015,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Juncus triglumis,Juncus,"",triglumis,,,"","",kew-316034,TRUE,1.1,Accepted,Juncaceae,Juncus,"",triglumis,"","",L.,kew-316034,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula arcuata,Luzula,"",arcuata,,,"","",kew-316168,TRUE,1.1,Accepted,Juncaceae,Luzula,"",arcuata,"","",(Wahlenb.) Sw.,kew-316168,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula campestris,Luzula,"",campestris,,,"","",kew-316212,TRUE,1.1,Accepted,Juncaceae,Luzula,"",campestris,"","",(L.) DC.,kew-316212,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula forsteri,Luzula,"",forsteri,,,"","",kew-316366,TRUE,1.1,Accepted,Juncaceae,Luzula,"",forsteri,"","",(Sm.) DC.,kew-316366,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula multiflora,Luzula,"",multiflora,,,"","",kew-316484,TRUE,1.1,Accepted,Juncaceae,Luzula,"",multiflora,"","",(Ehrh.) Lej.,kew-316484,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula pallescens,Luzula,"",pallescens,,,"","",kew-316579,TRUE,1.1,Accepted,Juncaceae,Luzula,"",pallescens,"","",Sw.,kew-316579,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula pallidula,Luzula,"",pallidula,,,"","",kew-316585,TRUE,1.1,Synonym,Juncaceae,Luzula,"",pallescens,"","",Sw.,kew-316579,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula pilosa,Luzula,"",pilosa,,,"","",kew-316622,TRUE,1.1,Accepted,Juncaceae,Luzula,"",pilosa,"","",(L.) Willd.,kew-316622,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula spicata,Luzula,"",spicata,,,"","",kew-316703,TRUE,1.1,Accepted,Juncaceae,Luzula,"",spicata,"","",(L.) DC.,kew-316703,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Luzula sylvatica,Luzula,"",sylvatica,,,"","",kew-316747,TRUE,1.1,Accepted,Juncaceae,Luzula,"",sylvatica,"","",(Huds.) Gaudin,kew-316747,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Blysmus compressus,Blysmus,"",compressus,,,"","",kew-221788,TRUE,1.1,Accepted,Cyperaceae,Blysmus,"",compressus,"","",(L.) Panz. ex Link,kew-221788,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Blysmus rufus,Blysmus,"",rufus,,,"","",kew-221799,TRUE,1.1,Accepted,Cyperaceae,Blysmus,"",rufus,"","",(Huds.) Link,kew-221799,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Bolboschoenus laticarpus,Bolboschoenus,"",laticarpus,,,"","",kew-221903,TRUE,1.1,Accepted,Cyperaceae,Bolboschoenus,"",laticarpus,"","","Marhold, Hroudová, Ducháček & Zákr.",kew-221903,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Bolboschoenus maritimus,Bolboschoenus,"",maritimus,,,"","",kew-221905,TRUE,1.1,Accepted,Cyperaceae,Bolboschoenus,"",maritimus,"","",(L.) Palla,kew-221905,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex acuta,Carex,"",acuta,,,"","",kew-224231,TRUE,1.1,Accepted,Cyperaceae,Carex,"",acuta,"","",L.,kew-224231,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex acutiformis,Carex,"",acutiformis,,,"","",kew-224284,TRUE,1.1,Accepted,Cyperaceae,Carex,"",acutiformis,"","",Ehrh.,kew-224284,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex appropinquata,Carex,"",appropinquata,,,"","",kew-224556,TRUE,1.1,Accepted,Cyperaceae,Carex,"",appropinquata,"","",Schumach.,kew-224556,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex aquatilis,Carex,"",aquatilis,,,"","",kew-224563,TRUE,1.1,Accepted,Cyperaceae,Carex,"",aquatilis,"","",Wahlenb.,kew-224563,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex arenaria,Carex,"",arenaria,,,"","",kew-224611,TRUE,1.1,Accepted,Cyperaceae,Carex,"",arenaria,"","",L.,kew-224611,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex atrata,Carex,"",atrata,,,"","",kew-224723,TRUE,1.1,Accepted,Cyperaceae,Carex,"",atrata,"","",L.,kew-224723,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex atrofusca,Carex,"",atrofusca,,,"","",kew-224773,TRUE,1.1,Accepted,Cyperaceae,Carex,"",atrofusca,"","",Schkuhr,kew-224773,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex bigelowii,Carex,"",bigelowii,,,"","",kew-224946,TRUE,1.1,Accepted,Cyperaceae,Carex,"",bigelowii,"","",Torr. ex Schwein.,kew-224946,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex binervis,Carex,"",binervis,,,"","",kew-224968,TRUE,1.1,Accepted,Cyperaceae,Carex,"",binervis,"","",Sm.,kew-224968,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex buxbaumii,Carex,"",buxbaumii,,,"","",kew-225215,TRUE,1.1,Accepted,Cyperaceae,Carex,"",buxbaumii,"","",Wahlenb.,kew-225215,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex canescens,Carex,"",canescens,,,"","",kew-225264,TRUE,1.1,Accepted,Cyperaceae,Carex,"",canescens,"","",L.,kew-225264,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex capillaris,Carex,"",capillaris,,,"","",kew-225305,TRUE,1.1,Accepted,Cyperaceae,Carex,"",capillaris,"","",L.,kew-225305,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex caryophyllea,Carex,"",caryophyllea,,,"","",kew-225358,TRUE,1.1,Accepted,Cyperaceae,Carex,"",caryophyllea,"","",Latourr.,kew-225358,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex cespitosa,Carex,"",cespitosa,,,"","",kew-225431,TRUE,1.1,Accepted,Cyperaceae,Carex,"",cespitosa,"","",L.,kew-225431,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex chordorrhiza,Carex,"",chordorrhiza,,,"","",kew-225519,TRUE,1.1,Accepted,Cyperaceae,Carex,"",chordorrhiza,"","",L.f.,kew-225519,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex davalliana,Carex,"",davalliana,,,"","",kew-225868,TRUE,1.1,Accepted,Cyperaceae,Carex,"",davalliana,"","",Sm.,kew-225868,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex demissa,Carex,"",demissa,,,"","",kew-225929,TRUE,1.1,Synonym,Cyperaceae,Carex,"",viridula,subsp.,oedocarpa,(Andersson) B.Schmid,kew-232054,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex depauperata,Carex,"",depauperata,,,"","",kew-225938,TRUE,1.1,Accepted,Cyperaceae,Carex,"",depauperata,"","",Curtis ex Stokes,kew-225938,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex diandra,Carex,"",diandra,,,"","",kew-225968,TRUE,1.1,Accepted,Cyperaceae,Carex,"",diandra,"","",Schrank,kew-225968,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex digitata,Carex,"",digitata,,,"","",kew-225999,TRUE,1.1,Accepted,Cyperaceae,Carex,"",digitata,"","",L.,kew-225999,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex dioica,Carex,"",dioica,,,"","",kew-226034,TRUE,1.1,Accepted,Cyperaceae,Carex,"",dioica,"","",L.,kew-226034,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex distans,Carex,"",distans,,,"","",kew-226085,TRUE,1.1,Accepted,Cyperaceae,Carex,"",distans,"","",L.,kew-226085,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex disticha,Carex,"",disticha,,,"","",kew-226102,TRUE,1.1,Accepted,Cyperaceae,Carex,"",disticha,"","",Huds.,kew-226102,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex divisa,Carex,"",divisa,,,"","",kew-226132,TRUE,1.1,Accepted,Cyperaceae,Carex,"",divisa,"","",Huds.,kew-226132,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex echinata,Carex,"",echinata,,,"","",kew-226238,TRUE,1.1,Accepted,Cyperaceae,Carex,"",echinata,"","",Murray,kew-226238,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex elata,Carex,"",elata,,,"","",kew-226284,TRUE,1.1,Accepted,Cyperaceae,Carex,"",elata,"","",All.,kew-226284,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex elongata,Carex,"",elongata,,,"","",kew-226312,TRUE,1.1,Accepted,Cyperaceae,Carex,"",elongata,"","",L.,kew-226312,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex ericetorum,Carex,"",ericetorum,,,"","",kew-226367,TRUE,1.1,Accepted,Cyperaceae,Carex,"",ericetorum,"","",Pollich,kew-226367,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex extensa,Carex,"",extensa,,,"","",kew-226423,TRUE,1.1,Accepted,Cyperaceae,Carex,"",extensa,"","",Gooden.,kew-226423,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex filiformis,Carex,"",filiformis,,,"","",kew-226527,TRUE,1.1,Accepted,Cyperaceae,Carex,"",filiformis,"","",L.,kew-226527,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex flacca,Carex,"",flacca,,,"","",kew-226565,TRUE,1.1,Accepted,Cyperaceae,Carex,"",flacca,"","",Schreb.,kew-226565,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex flava,Carex,"",flava,,,"","",kew-226588,TRUE,1.1,Accepted,Cyperaceae,Carex,"",flava,"","",L.,kew-226588,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex hirta,Carex,"",hirta,,,"","",kew-227326,TRUE,1.1,Accepted,Cyperaceae,Carex,"",hirta,"","",L.,kew-227326,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex hostiana,Carex,"",hostiana,,,"","",kew-227413,TRUE,1.1,Accepted,Cyperaceae,Carex,"",hostiana,"","",DC.,kew-227413,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex humilis,Carex,"",humilis,,,"","",kew-227447,TRUE,1.1,Accepted,Cyperaceae,Carex,"",humilis,"","",Leyss.,kew-227447,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex lachenalii,Carex,"",lachenalii,,,"","",kew-227854,TRUE,1.1,Accepted,Cyperaceae,Carex,"",lachenalii,"","",Schkuhr,kew-227854,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex laevigata,Carex,"",laevigata,,,"","",kew-227874,TRUE,1.1,Accepted,Cyperaceae,Carex,"",laevigata,"","",Sm.,kew-227874,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex lasiocarpa,Carex,"",lasiocarpa,,,"","",kew-227947,TRUE,1.1,Accepted,Cyperaceae,Carex,"",lasiocarpa,"","",Ehrh.,kew-227947,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex lepidocarpa,Carex,"",lepidocarpa,,,"","",kew-228063,TRUE,1.1,Synonym,Cyperaceae,Carex,"",viridula,subsp.,brachyrhyncha,(Celak.) B.Schmid,kew-232046,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex leporina,Carex,"",leporina,,,"","",kew-228079,TRUE,1.1,Accepted,Cyperaceae,Carex,"",leporina,"","",L.,kew-228079,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex limosa,Carex,"",limosa,,,"","",kew-228174,TRUE,1.1,Accepted,Cyperaceae,Carex,"",limosa,"","",L.,kew-228174,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex magellanica,Carex,"",magellanica,,,"","",kew-228449,TRUE,1.1,Accepted,Cyperaceae,Carex,"",magellanica,"","",Lam.,kew-228449,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex maritima,Carex,"",maritima,,,"","",kew-228515,TRUE,1.1,Accepted,Cyperaceae,Carex,"",maritima,"","",Gunnerus,kew-228515,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex microglochin,Carex,"",microglochin,,,"","",kew-228638,TRUE,1.1,Accepted,Cyperaceae,Carex,"",microglochin,"","",Wahlenb.,kew-228638,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex montana,Carex,"",montana,,,"","",kew-228753,TRUE,1.1,Accepted,Cyperaceae,Carex,"",montana,"","",L.,kew-228753,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex nigra,Carex,"",nigra,,,"","",kew-229004,TRUE,1.1,Accepted,Cyperaceae,Carex,"",nigra,"","",(L.) Reichard,kew-229004,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex norvegica,Carex,"",norvegica,,,"","",kew-229087,TRUE,1.1,Accepted,Cyperaceae,Carex,"",norvegica,"","",Retz.,kew-229087,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex ornithopoda,Carex,"",ornithopoda,,,"","",kew-229325,TRUE,1.1,Accepted,Cyperaceae,Carex,"",ornithopoda,"","",Willd.,kew-229325,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex otrubae,Carex,"",otrubae,,,"","",kew-229356,TRUE,1.1,Synonym,Cyperaceae,Carex,"",cuprina,"","",(Sándor ex Heuff.) Nendtv. ex A.Kern.,kew-225789,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex pallescens,Carex,"",pallescens,,,"","",kew-229422,TRUE,1.1,Accepted,Cyperaceae,Carex,"",pallescens,"","",L.,kew-229422,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex panicea,Carex,"",panicea,,,"","",kew-229462,TRUE,1.1,Accepted,Cyperaceae,Carex,"",panicea,"","",L.,kew-229462,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex paniculata,Carex,"",paniculata,,,"","",kew-229486,TRUE,1.1,Accepted,Cyperaceae,Carex,"",paniculata,"","",L.,kew-229486,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex pauciflora,Carex,"",pauciflora,,,"","",kew-229568,TRUE,1.1,Accepted,Cyperaceae,Carex,"",pauciflora,"","",Lightf.,kew-229568,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex pendula,Carex,"",pendula,,,"","",kew-229622,TRUE,1.1,Accepted,Cyperaceae,Carex,"",pendula,"","",Huds.,kew-229622,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex pilulifera,Carex,"",pilulifera,,,"","",kew-229766,TRUE,1.1,Accepted,Cyperaceae,Carex,"",pilulifera,"","",L.,kew-229766,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex pseudocyperus,Carex,"",pseudocyperus,,,"","",kew-230022,TRUE,1.1,Accepted,Cyperaceae,Carex,"",pseudocyperus,"","",L.,kew-230022,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex pulicaris,Carex,"",pulicaris,,,"","",kew-230115,TRUE,1.1,Accepted,Cyperaceae,Carex,"",pulicaris,"","",L.,kew-230115,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex punctata,Carex,"",punctata,,,"","",kew-230134,TRUE,1.1,Accepted,Cyperaceae,Carex,"",punctata,"","",Gaudin,kew-230134,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex rariflora,Carex,"",rariflora,,,"","",kew-230231,TRUE,1.1,Accepted,Cyperaceae,Carex,"",rariflora,"","",(Wahlenb.) Sm.,kew-230231,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex recta,Carex,"",recta,,,"","",kew-230249,TRUE,1.1,Accepted,Cyperaceae,Carex,"",recta,"","",Boott,kew-230249,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex remota,Carex,"",remota,,,"","",kew-230281,TRUE,1.1,Accepted,Cyperaceae,Carex,"",remota,"","",L.,kew-230281,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex riparia,Carex,"",riparia,,,"","",kew-230409,TRUE,1.1,Accepted,Cyperaceae,Carex,"",riparia,"","",Curtis,kew-230409,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex rostrata,Carex,"",rostrata,,,"","",kew-230464,TRUE,1.1,Accepted,Cyperaceae,Carex,"",rostrata,"","",Stokes,kew-230464,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex rupestris,Carex,"",rupestris,,,"","",kew-230521,TRUE,1.1,Accepted,Cyperaceae,Carex,"",rupestris,"","",All.,kew-230521,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex salina,Carex,"",salina,,,"","",kew-230575,TRUE,1.1,Accepted,Cyperaceae,Carex,"",salina,"","",Wahlenb.,kew-230575,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex saxatilis,Carex,"",saxatilis,,,"","",kew-230640,TRUE,1.1,Accepted,Cyperaceae,Carex,"",saxatilis,"","",L.,kew-230640,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex simpliciusulca,Carex,"",simpliciusulca,,,"","","",FALSE,1.1,"","",Carex,"",simpliciusulca,,"","","","",FALSE,FALSE,FALSE,2020-10-10,Genus
Carex spicata,Carex,"",spicata,,,"","",kew-231061,TRUE,1.1,Accepted,Cyperaceae,Carex,"",spicata,"","",Huds.,kew-231061,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex strigosa,Carex,"",strigosa,,,"","",kew-231265,TRUE,1.1,Accepted,Cyperaceae,Carex,"",strigosa,"","",Huds.,kew-231265,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex sylvatica,Carex,"",sylvatica,,,"","",kew-231389,TRUE,1.1,Accepted,Cyperaceae,Carex,"",sylvatica,"","",Huds.,kew-231389,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex trinervis,Carex,"",trinervis,,,"","",kew-231688,TRUE,1.1,Accepted,Cyperaceae,Carex,"",trinervis,"","",Degl.,kew-231688,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex vaginata,Carex,"",vaginata,,,"","",kew-231861,TRUE,1.1,Accepted,Cyperaceae,Carex,"",vaginata,"","",Tausch,kew-231861,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex vesicaria,Carex,"",vesicaria,,,"","",kew-231937,TRUE,1.1,Accepted,Cyperaceae,Carex,"",vesicaria,"","",L.,kew-231937,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex viridula,Carex,"",viridula,,,"","",kew-232043,TRUE,1.1,Accepted,Cyperaceae,Carex,"",viridula,"","",Michx.,kew-232043,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Carex vulpina,Carex,"",vulpina,,,"","",kew-232133,TRUE,1.1,Accepted,Cyperaceae,Carex,"",vulpina,"","",L.,kew-232133,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cladium mariscus,Cladium,"",mariscus,,,"","",kew-233412,TRUE,1.1,Accepted,Cyperaceae,Cladium,"",mariscus,"","",(L.) Pohl,kew-233412,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cyperus fuscus,Cyperus,"",fuscus,,,"","",kew-236743,TRUE,1.1,Accepted,Cyperaceae,Cyperus,"",fuscus,"","",L.,kew-236743,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cyperus longus,Cyperus,"",longus,,,"","",kew-237327,TRUE,1.1,Accepted,Cyperaceae,Cyperus,"",longus,"","",L.,kew-237327,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
