Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Philodendron bipinnatifidum Schott ex Endl.,Philodendron,"",bipinnatifidum,,,"",Schott ex Endl.,kew-151444,TRUE,1.1,Accepted,Araceae,Philodendron,"",bipinnatifidum,"","",Schott ex Endl.,kew-151444,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Philodendron devansayeanum Linden,Philodendron,"",devansayeanum,,,"",Linden,kew-151540,TRUE,1.1,Accepted,Araceae,Philodendron,"",devansayeanum,"","",L.Linden,kew-151540,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phlebodium decumanum J.Sm.,Phlebodium,"",decumanum,,,"",J.Sm.,tro-26602381,TRUE,1.1,Accepted,Polypodiaceae,Phlebodium,"",decumanum,"","",(Willd.) J. Sm.,tro-26602381,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phleum bertolonii,Phleum,"",bertolonii,,,"","",kew-433748,TRUE,1.1,Accepted,Poaceae,Phleum,"",bertolonii,"","",DC.,kew-433748,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phleum phleoides,Phleum,"",phleoides,,,"","",kew-433840,TRUE,1.1,Accepted,Poaceae,Phleum,"",phleoides,"","",(L.) H.Karst.,kew-433840,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phleum pratense,Phleum,"",pratense,,,"","",kew-433846,TRUE,1.1,Accepted,Poaceae,Phleum,"",pratense,"","",L.,kew-433846,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phlox drummondii Hook.,Phlox,"",drummondii,,,"",Hook.,kew-2567292,TRUE,1.1,Accepted,Polemoniaceae,Phlox,"",drummondii,"","",Hook.,kew-2567292,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phoenix canariensis,Phoenix,"",canariensis,,,"","",kew-152655,TRUE,1.1,Accepted,Arecaceae,Phoenix,"",canariensis,"","",Chabaud,kew-152655,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phoenix dactylifera,Phoenix,"",dactylifera,,,"","",kew-152659,TRUE,1.1,Accepted,Arecaceae,Phoenix,"",dactylifera,"","",L.,kew-152659,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phoenix reclinata Jacq.,Phoenix,"",reclinata,,,"",Jacq.,kew-152699,TRUE,1.1,Accepted,Arecaceae,Phoenix,"",reclinata,"","",Jacq.,kew-152699,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phormium tenax,Phormium,"",tenax,,,"","",kew-284248,TRUE,1.1,Accepted,Xanthorrhoeaceae,Phormium,"",tenax,"","",J.R.Forst. & G.Forst.,kew-284248,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phragmidium bulbosum Schlecht.,"","",bulbosum,,,"",Schlecht.,"",FALSE,1.1,"","",Phragmidium,"",bulbosum,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Phragmidium macronatum Schlecht.,"","",macronatum,,,"",Schlecht.,"",FALSE,1.1,"","",Phragmidium,"",macronatum,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Phragmidium tuberculatum J. Muell.,"","",tuberculatum,,,"",J. Muell.,"",FALSE,1.1,"","",Phragmidium,"",tuberculatum,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Phragmites australis,Phragmites,"",australis,,,"","",kew-433921,TRUE,1.1,Accepted,Poaceae,Phragmites,"",australis,"","",(Cav.) Trin. ex Steud.,kew-433921,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phragmites communis,Phragmites,"",communis,,,"","",kew-433950,TRUE,1.1,Synonym,Poaceae,Phragmites,"",australis,"","",(Cav.) Trin. ex Steud.,kew-433921,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phygelius capensis E.H.Mey. ex Benth.,Phygelius,"",capensis,,,"",E.H.Mey. ex Benth.,tro-29202720,TRUE,1.1,Accepted,Scrophulariaceae,Phygelius,"",capensis,"","",E. Mey. ex Benth.,tro-29202720,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllanthus X elongatus Steud.,Phyllanthus,×,elongatus,,,"",Steud.,kew-153787,TRUE,1.1,Synonym,Phyllanthaceae,Phyllanthus,"",angustifolius,"","",(Sw.) Sw.,kew-153344,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllanthus acidus Skeels,Phyllanthus,"",acidus,,,"",Skeels,kew-153279,TRUE,1.1,Accepted,Phyllanthaceae,Phyllanthus,"",acidus,"","",(L.) Skeels,kew-153279,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllanthus discoides Mull. Arg.,Phyllanthus,"",discoides,,,"",Mull. Arg.,kew-153742,TRUE,1.1,Synonym,Phyllanthaceae,Margaritaria,"",discoidea,"","",(Baill.) G.L.Webster,kew-120573,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Phyllitis scolopendrium,Phyllitis,"",scolopendrium,,,"","",tro-26600265,TRUE,1.1,Synonym,Aspleniaceae,Asplenium,"",scolopendrium,"","",L.,tro-26603800,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllocladus alpinus Hook. f.,Phyllocladus,"",alpinus,,,"",Hook. f.,kew-2562880,TRUE,1.1,Synonym,Podocarpaceae,Phyllocladus,"",trichomanoides,var.,alpinus,(Hook.f.) Parl.,kew-2871463,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllostachys aurea Carriere ex A.Riviere & C.Riviere,Phyllostachys,"",aurea,,,"",Carriere ex A.Riviere & C.Riviere,kew-434053,TRUE,1.1,Accepted,Poaceae,Phyllostachys,"",aurea,"","",Rivière & C.Rivière,kew-434053,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllostachys bambusoides Siebold & Zucc. var. castillionii,,,,,,,,,,,,,,,,,,,,,,,,,
Phyllostachys nigra Munro,Phyllostachys,"",nigra,,,"",Munro,kew-434230,TRUE,1.1,Accepted,Poaceae,Phyllostachys,"",nigra,"","",(Lodd. ex Lindl.) Munro,kew-434230,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllostachys pubescens Mazel ex Houz. de Leh.,Phyllostachys,"",pubescens,,,"",Mazel ex Houz. de Leh.,kew-434298,TRUE,1.1,Synonym,Poaceae,Phyllostachys,"",edulis,"","",(Carrière) J.Houz.,kew-434116,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyllostachys viridiglaucescens A.Riviere & C.Riviere,Phyllostachys,"",viridiglaucescens,,,"",A.Riviere & C.Riviere,kew-434385,TRUE,1.1,Accepted,Poaceae,Phyllostachys,"",viridiglaucescens,"","",(Carrière) Rivière & C.Rivière,kew-434385,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Physalis alkekengi,Physalis,"",alkekengi,,,"","",kew-2549830,TRUE,1.1,Accepted,Solanaceae,Physalis,"",alkekengi,"","",L.,kew-2549830,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Physalis ixocarpa,Physalis,"",ixocarpa,,,"","",tro-29602557,TRUE,1.1,Accepted,Solanaceae,Physalis,"",ixocarpa,"","",Brot. ex Hornem.,tro-29602557,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Physalis peruviana,Physalis,"",peruviana,,,"","",kew-2549655,TRUE,1.1,Accepted,Solanaceae,Physalis,"",peruviana,"","",L.,kew-2549655,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Physcia stellaria,"","",stellaria,,,"","","",FALSE,1.1,"","",Physcia,"",stellaria,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Physcia stellaris,"","",stellaris,,,"","","",FALSE,1.1,"","",Physcia,"",stellaris,,"","","","",TRUE,FALSE,FALSE,2020-10-09,
Physocarpus opulifolius,Physocarpus,"",opulifolius,,,"","",rjp-824,TRUE,1.1,Accepted,Rosaceae,Physocarpus,"",opulifolius,"","",(L.) Maxim.,rjp-824,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Physospermum cornubiense,Physospermum,"",cornubiense,,,"","",kew-2402448,TRUE,1.1,Accepted,Apiaceae,Physospermum,"",cornubiense,"","",(L.) DC.,kew-2402448,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Physostigma venenosum Balf.,Physostigma,"",venenosum,,,"",Balf.,ild-2939,TRUE,1.1,Accepted,Leguminosae,Physostigma,"",venenosum,"","",Balf.,ild-2939,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phytelephas macrocarpa Ruiz & Pav.,Phytelephas,"",macrocarpa,,,"",Ruiz & Pav.,kew-155974,TRUE,1.1,Accepted,Arecaceae,Phytelephas,"",macrocarpa,"","",Ruiz & Pav.,kew-155974,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyteuma spicatum,Phyteuma,"",spicatum,,,"","",kew-354623,TRUE,1.1,Accepted,Campanulaceae,Phyteuma,"",spicatum,"","",L.,kew-354623,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Phyteuma tenerum,Phyteuma,"",tenerum,,,"","",kew-354613,TRUE,1.1,Synonym,Campanulaceae,Phyteuma,"",orbiculare,"","",L.,kew-355252,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea - animal feeder,Picea,"",-,,,animal,feeder,"",FALSE,1.1,"","",Picea,"",-,,animal,"","","",FALSE,FALSE,FALSE,2020-10-09,Genus
Picea X lutzei Little,Picea,×,lutzei,,,"",Little,kew-2563358,TRUE,1.1,Accepted,Pinaceae,Picea,×,lutzii,"","",Little,kew-2563358,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Picea abies,Picea,"",abies,,,"","",kew-2562738,TRUE,1.1,Accepted,Pinaceae,Picea,"",abies,"","",(L.) H.Karst.,kew-2562738,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea abies ssp. abies,Picea,"",abies,,ssp.,abies,"",kew-2562738,TRUE,1.1,Accepted,Pinaceae,Picea,"",abies,"","",(L.) H.Karst.,kew-2562738,Accepted,FALSE,FALSE,TRUE,2020-10-09,Species
Picea abies ssp. obovata,Picea,"",abies,,ssp.,obovata,"",kew-2871863,TRUE,1.1,Synonym,Pinaceae,Picea,"",obovata,"","",Ledeb.,kew-2563558,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea alba,Picea,"",alba,,,"","",kew-2562712,TRUE,1.1,Synonym,Pinaceae,Picea,"",glauca,"","",(Moench) Voss,kew-2563473,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea alcoquiana Carriere,Picea,"",alcoquiana,,,"",Carriere,kew-2562723,TRUE,1.1,Accepted,Pinaceae,Picea,"",alcoquiana,"","",(H.J.Veitch ex Lindl.) Carrière,kew-2562723,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea asperata,Picea,"",asperata,,,"","",kew-2562773,TRUE,1.1,Accepted,Pinaceae,Picea,"",asperata,"","",Mast.,kew-2562773,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea brachytyla Pritz.,Picea,"",brachytyla,,,"",Pritz.,kew-2562742,TRUE,1.1,Accepted,Pinaceae,Picea,"",brachytyla,"","",(Franch.) E.Pritz.,kew-2562742,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea brewerana S.Wats.,Picea,"",brewerana,,,"",S.Wats.,kew-2563436,TRUE,1.1,Accepted,Pinaceae,Picea,"",breweriana,"","",S.Watson,kew-2563436,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Picea engelmannii,Picea,"",engelmannii,,,"","",kew-2563424,TRUE,1.1,Accepted,Pinaceae,Picea,"",engelmannii,"","",Parry ex Engelm.,kew-2563424,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea glauca,Picea,"",glauca,,,"","",kew-2563473,TRUE,1.1,Accepted,Pinaceae,Picea,"",glauca,"","",(Moench) Voss,kew-2563473,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea glauca var. albertiana,Picea,"",glauca,,var.,albertiana,"",kew-2575459,TRUE,1.1,Synonym,Pinaceae,Picea,×,albertiana,"","",S.Br.,kew-2562720,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea glehnii M.T.Mast.,Picea,"",glehnii,,,"",M.T.Mast.,kew-2563466,TRUE,1.1,Accepted,Pinaceae,Picea,"",glehnii,"","",(F.Schmidt) Mast.,kew-2563466,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea jezoensis Carriere,Picea,"",jezoensis,,,"",Carriere,kew-2563370,TRUE,1.1,Accepted,Pinaceae,Picea,"",jezoensis,"","",(Siebold & Zucc.) Carrière,kew-2563370,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea koyamai Shiras.,Picea,"",koyamai,,,"",Shiras.,kew-2563354,TRUE,1.1,Accepted,Pinaceae,Picea,"",koyamae,"","",Shiras.,kew-2563354,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
Picea likiangensis E.Pritz.,Picea,"",likiangensis,,,"",E.Pritz.,kew-2563367,TRUE,1.1,Accepted,Pinaceae,Picea,"",likiangensis,"","",(Franch.) E.Pritz.,kew-2563367,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea mariana,Picea,"",mariana,,,"","",kew-2563398,TRUE,1.1,Accepted,Pinaceae,Picea,"",mariana,"","","(Mill.) Britton, Sterns & Poggenb.",kew-2563398,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea mariana var. doumetii,Picea,"",mariana,,var.,doumetii,"",kew-460835,TRUE,1.1,Synonym,Pinaceae,Picea,"",mariana,"","","(Mill.) Britton, Sterns & Poggenb.",kew-2563398,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea mexicana Martinez,Picea,"",mexicana,,,"",Martinez,kew-2563410,TRUE,1.1,Synonym,Pinaceae,Picea,"",engelmannii,subsp.,mexicana,(Martínez) P.A.Schmidt,kew-2563450,Accepted,FALSE,FALSE,FALSE,2020-10-09,Species
Picea meyerii Rhed. & Wils.,Picea,"",meyerii,,,"",Rhed. & Wils.,kew-2563389,TRUE,1.1,Accepted,Pinaceae,Picea,"",meyeri,"","",Rehder & E.H.Wilson,kew-2563389,Accepted,TRUE,FALSE,FALSE,2020-10-09,Species
